filename,image_path,cyclone_id,cyclone_name,year,timestamp_utc,latitude,longitude,intensity_knots,imd_category,split
hursat_genesis_2006228N21088_MISSING_0.npy,data\processed\satellite\hursat_genesis_2006228N21088_MISSING_0.npy,2006228N21088,NIO_2006228N21,2006,2006-08-16 06:00:00 UTC,20.5,87.5,25.0,Depression (17-27 kts),train
hursat_genesis_2006228N21088_MISSING_3.npy,data\processed\satellite\hursat_genesis_2006228N21088_MISSING_3.npy,2006228N21088,NIO_2006228N21,2006,2006-08-16 09:00:00 UTC,20.5,87.5,25.0,Depression (17-27 kts),train
hursat_genesis_2006241N21087_MISSING_0.npy,data\processed\satellite\hursat_genesis_2006241N21087_MISSING_0.npy,2006241N20088,NIO_2006241N20,2006,2006-08-29 06:00:00 UTC,20.5,86.5,25.0,Depression (17-27 kts),train
hursat_genesis_2006241N21087_MISSING_3.npy,data\processed\satellite\hursat_genesis_2006241N21087_MISSING_3.npy,2006241N20088,NIO_2006241N20,2006,2006-08-29 09:00:00 UTC,21.0,85.0,25.0,Depression (17-27 kts),train
hursat_genesis_2006247N21089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2006247N21089_MISSING_0.npy,2006247N21089,NIO_2006247N21,2006,2006-09-03 12:00:00 UTC,20.5,88.5,25.0,Depression (17-27 kts),train
hursat_genesis_2006247N21089_MISSING_3.npy,data\processed\satellite\hursat_genesis_2006247N21089_MISSING_3.npy,2006247N21089,NIO_2006247N21,2006,2006-09-03 15:00:00 UTC,20.5,88.0,25.0,Depression (17-27 kts),train
hursat_genesis_2006262N19069_MUKDA_0.npy,data\processed\satellite\hursat_genesis_2006262N19069_MUKDA_0.npy,2006262N19069,MUKDA,2006,2006-09-19 06:00:00 UTC,19.4,68.7,20.0,Depression (17-27 kts),train
hursat_genesis_2006262N19069_MUKDA_3.npy,data\processed\satellite\hursat_genesis_2006262N19069_MUKDA_3.npy,2006262N19069,MUKDA,2006,2006-09-19 09:00:00 UTC,19.4,68.5,20.0,Depression (17-27 kts),train
hursat_genesis_2006264N23087_MISSING_0.npy,data\processed\satellite\hursat_genesis_2006264N23087_MISSING_0.npy,2006264N23087,NIO_2006264N23,2006,2006-09-21 06:00:00 UTC,23.0,86.5,25.0,Depression (17-27 kts),train
hursat_genesis_2006264N23087_MISSING_3.npy,data\processed\satellite\hursat_genesis_2006264N23087_MISSING_3.npy,2006264N23087,NIO_2006264N23,2006,2006-09-21 09:00:00 UTC,23.0,86.5,25.0,Depression (17-27 kts),train
hursat_genesis_2006271N18089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2006271N18089_MISSING_0.npy,2006271N18089,NIO_2006271N18,2006,2006-09-28 00:00:00 UTC,17.7,89.4,20.0,Depression (17-27 kts),train
hursat_genesis_2006271N18089_MISSING_3.npy,data\processed\satellite\hursat_genesis_2006271N18089_MISSING_3.npy,2006271N18089,NIO_2006271N18,2006,2006-09-28 03:00:00 UTC,17.8,89.0,25.0,Depression (17-27 kts),train
hursat_genesis_2006300N07078_MISSING_0.npy,data\processed\satellite\hursat_genesis_2006300N07078_MISSING_0.npy,2006300N07078,NIO_2006300N07,2006,2006-10-27 06:00:00 UTC,7.4,78.1,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2006300N07078_MISSING_3.npy,data\processed\satellite\hursat_genesis_2006300N07078_MISSING_3.npy,2006300N07078,NIO_2006300N07,2006,2006-10-27 09:00:00 UTC,8.0,78.2,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2007133N15091_AKASH_0.npy,data\processed\satellite\hursat_genesis_2007133N15091_AKASH_0.npy,2007133N15091,AKASH,2007,2007-05-13 00:00:00 UTC,14.8,90.7,25.0,Depression (17-27 kts),train
hursat_genesis_2007133N15091_AKASH_3.npy,data\processed\satellite\hursat_genesis_2007133N15091_AKASH_3.npy,2007133N15091,AKASH,2007,2007-05-13 03:00:00 UTC,14.9,90.8,25.0,Depression (17-27 kts),train
hursat_genesis_2007151N14072_GONU_0.npy,data\processed\satellite\hursat_genesis_2007151N14072_GONU_0.npy,2007151N14072,GONU,2007,2007-05-31 06:00:00 UTC,13.7,71.6,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2007151N14072_GONU_3.npy,data\processed\satellite\hursat_genesis_2007151N14072_GONU_3.npy,2007151N14072,GONU,2007,2007-05-31 09:00:00 UTC,13.9,71.7,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2007172N15088_MISSING_0.npy,data\processed\satellite\hursat_genesis_2007172N15088_MISSING_0.npy,2007172N15088,NIO_2007172N15,2007,2007-06-20 18:00:00 UTC,14.5,88.4,25.0,Depression (17-27 kts),train
hursat_genesis_2007172N15088_MISSING_3.npy,data\processed\satellite\hursat_genesis_2007172N15088_MISSING_3.npy,2007172N15088,NIO_2007172N15,2007,2007-06-20 21:00:00 UTC,15.0,87.8,28.0,Deep Depression (28-33 kts),train
hursat_genesis_2007178N18089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2007178N18089_MISSING_0.npy,2007178N18089,NIO_2007178N18,2007,2007-06-27 00:00:00 UTC,18.1,89.3,25.0,Depression (17-27 kts),train
hursat_genesis_2007178N18089_MISSING_3.npy,data\processed\satellite\hursat_genesis_2007178N18089_MISSING_3.npy,2007178N18089,NIO_2007178N18,2007,2007-06-27 03:00:00 UTC,17.8,89.0,25.0,Depression (17-27 kts),train
hursat_genesis_2007300N11068_MISSING_0.npy,data\processed\satellite\hursat_genesis_2007300N11068_MISSING_0.npy,2007300N11068,NIO_2007300N11,2007,2007-10-27 06:00:00 UTC,11.2,68.2,25.0,Depression (17-27 kts),train
hursat_genesis_2007300N11068_MISSING_3.npy,data\processed\satellite\hursat_genesis_2007300N11068_MISSING_3.npy,2007300N11068,NIO_2007300N11,2007,2007-10-27 09:00:00 UTC,11.2,68.0,25.0,Depression (17-27 kts),train
hursat_genesis_2007314N10093_SIDR_0.npy,data\processed\satellite\hursat_genesis_2007314N10093_SIDR_0.npy,2007314N10093,SIDR,2007,2007-11-10 06:00:00 UTC,9.6,93.2,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2007314N10093_SIDR_3.npy,data\processed\satellite\hursat_genesis_2007314N10093_SIDR_3.npy,2007314N10093,SIDR,2007,2007-11-10 09:00:00 UTC,9.7,93.1,18.0,Depression (17-27 kts),train
hursat_genesis_2008117N11090_NARGIS_0.npy,data\processed\satellite\hursat_genesis_2008117N11090_NARGIS_0.npy,2008117N11090,NARGIS,2008,2008-04-25 12:00:00 UTC,10.5,90.3,20.0,Depression (17-27 kts),train
hursat_genesis_2008117N11090_NARGIS_2.npy,data\processed\satellite\hursat_genesis_2008117N11090_NARGIS_2.npy,2008117N11090,NARGIS,2008,2008-04-25 15:00:00 UTC,10.7,89.9,20.0,Depression (17-27 kts),train
hursat_genesis_2008157N16066_MISSING_0.npy,data\processed\satellite\hursat_genesis_2008157N16066_MISSING_0.npy,2008157N16066,NIO_2008157N16,2008,2008-06-05 00:00:00 UTC,15.5,66.0,25.0,Depression (17-27 kts),train
hursat_genesis_2008157N16066_MISSING_3.npy,data\processed\satellite\hursat_genesis_2008157N16066_MISSING_3.npy,2008157N16066,NIO_2008157N16,2008,2008-06-05 03:00:00 UTC,16.0,66.0,25.0,Depression (17-27 kts),train
hursat_genesis_2008168N21090_MISSING_0.npy,data\processed\satellite\hursat_genesis_2008168N21090_MISSING_0.npy,2008168N22090,NIO_2008168N22,2008,2008-06-16 06:00:00 UTC,21.4,89.7,25.0,Depression (17-27 kts),train
hursat_genesis_2008168N21090_MISSING_3.npy,data\processed\satellite\hursat_genesis_2008168N21090_MISSING_3.npy,2008168N22090,NIO_2008168N22,2008,2008-06-16 09:00:00 UTC,21.5,89.5,25.0,Depression (17-27 kts),train
hursat_genesis_2008223N20086_MISSING_0.npy,data\processed\satellite\hursat_genesis_2008223N20086_MISSING_0.npy,2008223N20086,NIO_2008223N20,2008,2008-08-09 12:00:00 UTC,20.0,86.0,25.0,Depression (17-27 kts),train
hursat_genesis_2008223N20086_MISSING_3.npy,data\processed\satellite\hursat_genesis_2008223N20086_MISSING_3.npy,2008223N20086,NIO_2008223N20,2008,2008-08-09 15:00:00 UTC,20.3,85.9,25.0,Depression (17-27 kts),train
hursat_genesis_2008259N20089_TWO_0.npy,data\processed\satellite\hursat_genesis_2008259N20089_TWO_0.npy,2008259N20089,NIO_2008259N20,2008,2008-09-15 06:00:00 UTC,19.7,88.8,20.0,Depression (17-27 kts),train
hursat_genesis_2008259N20089_TWO_3.npy,data\processed\satellite\hursat_genesis_2008259N20089_TWO_3.npy,2008259N20089,NIO_2008259N20,2008,2008-09-15 09:00:00 UTC,19.6,88.7,23.0,Depression (17-27 kts),train
hursat_genesis_2008294N09060_THREE_0.npy,data\processed\satellite\hursat_genesis_2008294N09060_THREE_0.npy,2008293N09060,NIO_2008293N09,2008,2008-10-19 12:00:00 UTC,9.0,59.5,25.0,Depression (17-27 kts),train
hursat_genesis_2008294N09060_THREE_3.npy,data\processed\satellite\hursat_genesis_2008294N09060_THREE_3.npy,2008293N09060,NIO_2008293N09,2008,2008-10-19 15:00:00 UTC,9.1,59.0,25.0,Depression (17-27 kts),train
hursat_genesis_2008298N16085_RASHMI_0.npy,data\processed\satellite\hursat_genesis_2008298N16085_RASHMI_0.npy,2008298N16085,RASHMI,2008,2008-10-24 06:00:00 UTC,16.0,85.0,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2008298N16085_RASHMI_3.npy,data\processed\satellite\hursat_genesis_2008298N16085_RASHMI_3.npy,2008298N16085,RASHMI,2008,2008-10-24 09:00:00 UTC,16.0,85.2,18.0,Depression (17-27 kts),train
hursat_genesis_2008329N09082_NISHA_0.npy,data\processed\satellite\hursat_genesis_2008329N09082_NISHA_0.npy,2008329N09082,NISHA,2008,2008-11-24 06:00:00 UTC,8.7,81.8,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2008329N09082_NISHA_3.npy,data\processed\satellite\hursat_genesis_2008329N09082_NISHA_3.npy,2008329N09082,NISHA,2008,2008-11-24 09:00:00 UTC,8.8,81.5,15.0,Low Pressure Area (< 17 kts),train
hursat_genesis_2008338N06092_SEVEN_0.npy,data\processed\satellite\hursat_genesis_2008338N06092_SEVEN_0.npy,2008338N06092,NIO_2008338N06,2008,2008-12-03 00:00:00 UTC,5.8,91.5,20.0,Depression (17-27 kts),train
hursat_genesis_2008338N06092_SEVEN_3.npy,data\processed\satellite\hursat_genesis_2008338N06092_SEVEN_3.npy,2008338N06092,NIO_2008338N06,2008,2008-12-03 03:00:00 UTC,5.9,91.4,20.0,Depression (17-27 kts),train
hursat_genesis_2009104N13088_BIJLI_0.npy,data\processed\satellite\hursat_genesis_2009104N13088_BIJLI_0.npy,2009104N13088,BIJLI,2009,2009-04-14 00:00:00 UTC,12.6,87.7,25.0,Depression (17-27 kts),val
hursat_genesis_2009104N13088_BIJLI_3.npy,data\processed\satellite\hursat_genesis_2009104N13088_BIJLI_3.npy,2009104N13088,BIJLI,2009,2009-04-14 03:00:00 UTC,12.7,87.9,28.0,Deep Depression (28-33 kts),val
hursat_genesis_2009143N17089_AILA_0.npy,data\processed\satellite\hursat_genesis_2009143N17089_AILA_0.npy,2009143N17089,AILA,2009,2009-05-22 18:00:00 UTC,16.9,88.8,25.0,Depression (17-27 kts),val
hursat_genesis_2009143N17089_AILA_3.npy,data\processed\satellite\hursat_genesis_2009143N17089_AILA_3.npy,2009143N17089,AILA,2009,2009-05-22 21:00:00 UTC,16.7,88.8,25.0,Depression (17-27 kts),val
hursat_genesis_2009174N18072_MISSING_0.npy,data\processed\satellite\hursat_genesis_2009174N18072_MISSING_0.npy,2009174N18072,NIO_2009174N18,2009,2009-06-23 00:00:00 UTC,18.0,71.5,25.0,Depression (17-27 kts),val
hursat_genesis_2009174N18072_MISSING_3.npy,data\processed\satellite\hursat_genesis_2009174N18072_MISSING_3.npy,2009174N18072,NIO_2009174N18,2009,2009-06-23 03:00:00 UTC,19.0,71.5,25.0,Depression (17-27 kts),val
hursat_genesis_2009177N23069_MISSING_0.npy,data\processed\satellite\hursat_genesis_2009177N23069_MISSING_0.npy,2009176N23069,NIO_2009176N23,2009,2009-06-25 12:00:00 UTC,22.5,68.5,25.0,Depression (17-27 kts),val
hursat_genesis_2009177N23069_MISSING_3.npy,data\processed\satellite\hursat_genesis_2009177N23069_MISSING_3.npy,2009176N23069,NIO_2009176N23,2009,2009-06-25 15:00:00 UTC,22.8,68.5,25.0,Depression (17-27 kts),val
hursat_genesis_2009201N21089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2009201N21089_MISSING_0.npy,2009201N21089,NIO_2009201N21,2009,2009-07-20 06:00:00 UTC,21.0,88.5,25.0,Depression (17-27 kts),val
hursat_genesis_2009201N21089_MISSING_3.npy,data\processed\satellite\hursat_genesis_2009201N21089_MISSING_3.npy,2009201N21089,NIO_2009201N21,2009,2009-07-20 09:00:00 UTC,21.0,88.3,25.0,Depression (17-27 kts),val
hursat_genesis_2009247N19089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2009247N19089_MISSING_0.npy,2009247N19089,NIO_2009247N19,2009,2009-09-03 18:00:00 UTC,19.4,88.8,15.0,Low Pressure Area (< 17 kts),val
hursat_genesis_2009247N19089_MISSING_3.npy,data\processed\satellite\hursat_genesis_2009247N19089_MISSING_3.npy,2009247N19089,NIO_2009247N19,2009,2009-09-03 21:00:00 UTC,19.5,88.6,18.0,Depression (17-27 kts),val
hursat_genesis_2009313N12071_PHYAN_0.npy,data\processed\satellite\hursat_genesis_2009313N12071_PHYAN_0.npy,2009313N11072,PHYAN,2009,2009-11-09 06:00:00 UTC,11.6,71.4,20.0,Depression (17-27 kts),val
hursat_genesis_2009313N12071_PHYAN_3.npy,data\processed\satellite\hursat_genesis_2009313N12071_PHYAN_3.npy,2009313N11072,PHYAN,2009,2009-11-09 09:00:00 UTC,11.9,71.2,25.0,Depression (17-27 kts),val
hursat_genesis_2009345N07085_WARD_0.npy,data\processed\satellite\hursat_genesis_2009345N07085_WARD_0.npy,2009344N06085,WARD,2009,2009-12-10 12:00:00 UTC,6.5,85.0,25.0,Depression (17-27 kts),val
hursat_genesis_2009345N07085_WARD_2.npy,data\processed\satellite\hursat_genesis_2009345N07085_WARD_2.npy,2009344N06085,WARD,2009,2009-12-10 15:00:00 UTC,6.5,85.0,25.0,Depression (17-27 kts),val
hursat_genesis_2010136N09057_BANDU_0.npy,data\processed\satellite\hursat_genesis_2010136N09057_BANDU_0.npy,2010136N09057,BANDU,2010,2010-05-15 12:00:00 UTC,9.3,56.5,15.0,Low Pressure Area (< 17 kts),val
hursat_genesis_2010136N09057_BANDU_3.npy,data\processed\satellite\hursat_genesis_2010136N09057_BANDU_3.npy,2010136N09057,BANDU,2010,2010-05-15 15:00:00 UTC,9.3,56.8,15.0,Low Pressure Area (< 17 kts),val
hursat_genesis_2010137N10090_LAILA_0.npy,data\processed\satellite\hursat_genesis_2010137N10090_LAILA_0.npy,2010137N10090,LAILA,2010,2010-05-16 18:00:00 UTC,9.8,90.4,15.0,Low Pressure Area (< 17 kts),val
hursat_genesis_2010137N10090_LAILA_3.npy,data\processed\satellite\hursat_genesis_2010137N10090_LAILA_3.npy,2010137N10090,LAILA,2010,2010-05-16 21:00:00 UTC,10.2,90.1,18.0,Depression (17-27 kts),val
hursat_genesis_2010151N14065_PHET_0.npy,data\processed\satellite\hursat_genesis_2010151N14065_PHET_0.npy,2010151N14065,PHET,2010,2010-05-30 12:00:00 UTC,14.4,65.0,15.0,Low Pressure Area (< 17 kts),val
hursat_genesis_2010151N14065_PHET_3.npy,data\processed\satellite\hursat_genesis_2010151N14065_PHET_3.npy,2010151N14065,PHET,2010,2010-05-30 15:00:00 UTC,14.5,64.9,18.0,Depression (17-27 kts),val
hursat_genesis_2010280N18085_MISSING_0.npy,data\processed\satellite\hursat_genesis_2010280N18085_MISSING_0.npy,2010280N17085,NIO_2010280N17,2010,2010-10-07 06:00:00 UTC,17.5,84.5,25.0,Depression (17-27 kts),val
hursat_genesis_2010280N18085_MISSING_3.npy,data\processed\satellite\hursat_genesis_2010280N18085_MISSING_3.npy,2010280N17085,NIO_2010280N17,2010,2010-10-07 09:00:00 UTC,18.1,84.7,25.0,Depression (17-27 kts),val
hursat_genesis_2010286N18090_MISSING_0.npy,data\processed\satellite\hursat_genesis_2010286N18090_MISSING_0.npy,2010286N18090,NIO_2010286N18,2010,2010-10-13 06:00:00 UTC,17.5,90.0,25.0,Depression (17-27 kts),val
hursat_genesis_2010286N18090_MISSING_3.npy,data\processed\satellite\hursat_genesis_2010286N18090_MISSING_3.npy,2010286N18090,NIO_2010286N18,2010,2010-10-13 09:00:00 UTC,17.4,89.5,25.0,Depression (17-27 kts),val
hursat_genesis_2010293N17093_GIRI_0.npy,data\processed\satellite\hursat_genesis_2010293N17093_GIRI_0.npy,2010293N17093,GIRI,2010,2010-10-19 12:00:00 UTC,16.7,92.6,15.0,Low Pressure Area (< 17 kts),val
hursat_genesis_2010293N17093_GIRI_2.npy,data\processed\satellite\hursat_genesis_2010293N17093_GIRI_2.npy,2010293N17093,GIRI,2010,2010-10-19 15:00:00 UTC,16.8,92.4,18.0,Depression (17-27 kts),val
hursat_genesis_2010341N15082_MISSING_0.npy,data\processed\satellite\hursat_genesis_2010341N15082_MISSING_0.npy,2010341N14082,NIO_2010341N14,2010,2010-12-07 06:00:00 UTC,14.5,82.0,25.0,Depression (17-27 kts),val
hursat_genesis_2010341N15082_MISSING_2.npy,data\processed\satellite\hursat_genesis_2010341N15082_MISSING_2.npy,2010341N14082,NIO_2010341N14,2010,2010-12-07 09:00:00 UTC,14.8,81.8,25.0,Depression (17-27 kts),val
hursat_genesis_2011034N07083_MISSING_0.npy,data\processed\satellite\hursat_genesis_2011034N07083_MISSING_0.npy,2011033N06083,NIO_2011033N06,2011,2011-02-02 12:00:00 UTC,6.5,82.5,25.0,Depression (17-27 kts),test
hursat_genesis_2011034N07083_MISSING_3.npy,data\processed\satellite\hursat_genesis_2011034N07083_MISSING_3.npy,2011033N06083,NIO_2011033N06,2011,2011-02-02 15:00:00 UTC,6.5,82.5,25.0,Depression (17-27 kts),test
hursat_genesis_2011160N18070_ONE_0.npy,data\processed\satellite\hursat_genesis_2011160N18070_ONE_0.npy,2011160N18070,NIO_2011160N18,2011,2011-06-09 06:00:00 UTC,18.1,69.9,20.0,Depression (17-27 kts),test
hursat_genesis_2011160N18070_ONE_2.npy,data\processed\satellite\hursat_genesis_2011160N18070_ONE_2.npy,2011160N18070,NIO_2011160N18,2011,2011-06-09 09:00:00 UTC,18.2,70.1,23.0,Depression (17-27 kts),test
hursat_genesis_2011167N22089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2011167N22089_MISSING_0.npy,2011167N22089,NIO_2011167N22,2011,2011-06-16 06:00:00 UTC,21.5,89.0,25.0,Depression (17-27 kts),test
hursat_genesis_2011167N22089_MISSING_3.npy,data\processed\satellite\hursat_genesis_2011167N22089_MISSING_3.npy,2011167N22089,NIO_2011167N22,2011,2011-06-16 09:00:00 UTC,21.7,89.0,25.0,Depression (17-27 kts),test
hursat_genesis_2011203N24084_MISSING_0.npy,data\processed\satellite\hursat_genesis_2011203N24084_MISSING_0.npy,2011203N24085,NIO_2011203N24,2011,2011-07-22 06:00:00 UTC,24.0,84.0,20.0,Depression (17-27 kts),test
hursat_genesis_2011203N24084_MISSING_3.npy,data\processed\satellite\hursat_genesis_2011203N24084_MISSING_3.npy,2011203N24085,NIO_2011203N24,2011,2011-07-22 09:00:00 UTC,24.0,84.0,20.0,Depression (17-27 kts),test
hursat_genesis_2011265N22087_MISSING_0.npy,data\processed\satellite\hursat_genesis_2011265N22087_MISSING_0.npy,2011265N21088,NIO_2011265N21,2011,2011-09-22 06:00:00 UTC,21.6,87.3,4.0,Low Pressure Area (< 17 kts),test
hursat_genesis_2011265N22087_MISSING_2.npy,data\processed\satellite\hursat_genesis_2011265N22087_MISSING_2.npy,2011265N21088,NIO_2011265N21,2011,2011-09-22 09:00:00 UTC,21.7,87.2,25.0,Depression (17-27 kts),test
hursat_genesis_2011290N15090_TWO_0.npy,data\processed\satellite\hursat_genesis_2011290N15090_TWO_0.npy,2011290N15090,NIO_2011290N15,2011,2011-10-17 00:00:00 UTC,15.2,89.5,15.0,Low Pressure Area (< 17 kts),test
hursat_genesis_2011290N15090_TWO_2.npy,data\processed\satellite\hursat_genesis_2011290N15090_TWO_2.npy,2011290N15090,NIO_2011290N15,2011,2011-10-17 03:00:00 UTC,15.3,89.4,15.0,Low Pressure Area (< 17 kts),test
hursat_genesis_2011302N13062_KEILA_0.npy,data\processed\satellite\hursat_genesis_2011302N13062_KEILA_0.npy,2011302N13062,KEILA,2011,2011-10-29 06:00:00 UTC,13.0,62.0,25.0,Depression (17-27 kts),test
hursat_genesis_2011302N13062_KEILA_2.npy,data\processed\satellite\hursat_genesis_2011302N13062_KEILA_2.npy,2011302N13062,KEILA,2011,2011-10-29 09:00:00 UTC,13.0,61.4,25.0,Depression (17-27 kts),test
hursat_genesis_2011310N11066_FOUR_0.npy,data\processed\satellite\hursat_genesis_2011310N11066_FOUR_0.npy,2011310N11066,NIO_2011310N11,2011,2011-11-06 06:00:00 UTC,10.5,65.5,25.0,Depression (17-27 kts),test
hursat_genesis_2011310N11066_FOUR_2.npy,data\processed\satellite\hursat_genesis_2011310N11066_FOUR_2.npy,2011310N11066,NIO_2011310N11,2011,2011-11-06 09:00:00 UTC,10.4,65.6,25.0,Depression (17-27 kts),test
hursat_genesis_2011330N06078_FIVE_0.npy,data\processed\satellite\hursat_genesis_2011330N06078_FIVE_0.npy,2011330N06078,NIO_2011330N06,2011,2011-11-25 12:00:00 UTC,6.0,78.1,25.0,Depression (17-27 kts),test
hursat_genesis_2011330N06078_FIVE_2.npy,data\processed\satellite\hursat_genesis_2011330N06078_FIVE_2.npy,2011330N06078,NIO_2011330N06,2011,2011-11-25 15:00:00 UTC,6.4,77.6,28.0,Deep Depression (28-33 kts),test
hursat_genesis_2011360N09088_THANE_0.npy,data\processed\satellite\hursat_genesis_2011360N09088_THANE_0.npy,2011360N09088,THANE,2011,2011-12-25 12:00:00 UTC,8.9,88.4,30.0,Deep Depression (28-33 kts),test
hursat_genesis_2011360N09088_THANE_2.npy,data\processed\satellite\hursat_genesis_2011360N09088_THANE_2.npy,2011360N09088,THANE,2011,2011-12-25 15:00:00 UTC,9.1,88.3,30.0,Deep Depression (28-33 kts),test
hursat_genesis_2012285N21091_MISSING_0.npy,data\processed\satellite\hursat_genesis_2012285N21091_MISSING_0.npy,2012285N21091,NIO_2012285N21,2012,2012-10-10 12:00:00 UTC,21.0,91.0,25.0,Depression (17-27 kts),test
hursat_genesis_2012285N21091_MISSING_2.npy,data\processed\satellite\hursat_genesis_2012285N21091_MISSING_2.npy,2012285N21091,NIO_2012285N21,2012,2012-10-10 15:00:00 UTC,21.5,91.0,25.0,Depression (17-27 kts),test
hursat_genesis_2012297N11066_MURJAN_0.npy,data\processed\satellite\hursat_genesis_2012297N11066_MURJAN_0.npy,2012297N11067,MURJAN,2012,2012-10-22 18:00:00 UTC,11.1,66.0,15.0,Low Pressure Area (< 17 kts),test
hursat_genesis_2012297N11066_MURJAN_3.npy,data\processed\satellite\hursat_genesis_2012297N11066_MURJAN_3.npy,2012297N11067,MURJAN,2012,2012-10-22 21:00:00 UTC,11.2,65.6,18.0,Depression (17-27 kts),test
hursat_genesis_2012301N11087_NILAM_0.npy,data\processed\satellite\hursat_genesis_2012301N11087_NILAM_0.npy,2012301N11087,NILAM,2012,2012-10-27 06:00:00 UTC,11.1,87.1,15.0,Low Pressure Area (< 17 kts),test
hursat_genesis_2012301N11087_NILAM_3.npy,data\processed\satellite\hursat_genesis_2012301N11087_NILAM_3.npy,2012301N11087,NILAM,2012,2012-10-27 09:00:00 UTC,10.9,87.0,18.0,Depression (17-27 kts),test
hursat_genesis_2012357N09064_FOUR_0.npy,data\processed\satellite\hursat_genesis_2012357N09064_FOUR_0.npy,2012357N09064,NIO_2012357N09,2012,2012-12-22 06:00:00 UTC,9.1,63.8,25.0,Depression (17-27 kts),test
hursat_genesis_2012357N09064_FOUR_3.npy,data\processed\satellite\hursat_genesis_2012357N09064_FOUR_3.npy,2012357N09064,NIO_2012357N09,2012,2012-12-22 09:00:00 UTC,9.0,63.1,25.0,Depression (17-27 kts),test
hursat_genesis_2013130N04093_MAHASEN_0.npy,data\processed\satellite\hursat_genesis_2013130N04093_MAHASEN_0.npy,2013130N04093,MAHASEN:VIYARU,2013,2013-05-09 18:00:00 UTC,4.4,93.0,20.0,Depression (17-27 kts),test
hursat_genesis_2013130N04093_MAHASEN_2.npy,data\processed\satellite\hursat_genesis_2013130N04093_MAHASEN_2.npy,2013130N04093,MAHASEN:VIYARU,2013,2013-05-09 21:00:00 UTC,4.4,93.3,23.0,Depression (17-27 kts),test
hursat_genesis_2013149N21089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2013149N21089_MISSING_0.npy,2013149N21090,NIO_2013149N21,2013,2013-05-29 06:00:00 UTC,21.3,89.3,25.0,Depression (17-27 kts),test
hursat_genesis_2013149N21089_MISSING_2.npy,data\processed\satellite\hursat_genesis_2013149N21089_MISSING_2.npy,2013149N21090,NIO_2013149N21,2013,2013-05-29 09:00:00 UTC,21.5,89.0,25.0,Depression (17-27 kts),test
hursat_genesis_2013211N22088_MISSING_0.npy,data\processed\satellite\hursat_genesis_2013211N22088_MISSING_0.npy,2013211N21088,NIO_2013211N21,2013,2013-07-30 06:00:00 UTC,21.5,87.5,25.0,Depression (17-27 kts),test
hursat_genesis_2013211N22088_MISSING_3.npy,data\processed\satellite\hursat_genesis_2013211N22088_MISSING_3.npy,2013211N21088,NIO_2013211N21,2013,2013-07-30 09:00:00 UTC,21.7,87.3,25.0,Depression (17-27 kts),test
hursat_genesis_2013232N22088_MISSING_0.npy,data\processed\satellite\hursat_genesis_2013232N22088_MISSING_0.npy,2013232N22088,NIO_2013232N22,2013,2013-08-20 00:00:00 UTC,22.0,87.5,25.0,Depression (17-27 kts),test
hursat_genesis_2013232N22088_MISSING_3.npy,data\processed\satellite\hursat_genesis_2013232N22088_MISSING_3.npy,2013232N22088,NIO_2013232N22,2013,2013-08-20 03:00:00 UTC,22.0,87.5,25.0,Depression (17-27 kts),test
hursat_genesis_2013310N06066_THREE_0.npy,data\processed\satellite\hursat_genesis_2013310N06066_THREE_0.npy,2013310N06066,NIO_2013310N06,2013,2013-11-06 00:00:00 UTC,5.6,66.4,15.0,Low Pressure Area (< 17 kts),test
hursat_genesis_2013310N06066_THREE_3.npy,data\processed\satellite\hursat_genesis_2013310N06066_THREE_3.npy,2013310N06066,NIO_2013310N06,2013,2013-11-06 03:00:00 UTC,5.9,66.2,18.0,Depression (17-27 kts),test
hursat_genesis_2015157N13069_ASHOBAA_0.npy,data\processed\satellite\hursat_genesis_2015157N13069_ASHOBAA_0.npy,2015157N13069,ASHOBAA,2015,2015-06-06 06:00:00 UTC,13.1,68.5,25.0,Depression (17-27 kts),test
hursat_genesis_2015157N13069_ASHOBAA_2.npy,data\processed\satellite\hursat_genesis_2015157N13069_ASHOBAA_2.npy,2015157N13069,ASHOBAA,2015,2015-06-06 09:00:00 UTC,13.5,68.6,25.0,Depression (17-27 kts),test
hursat_genesis_2015171N19086_MISSING_0.npy,data\processed\satellite\hursat_genesis_2015171N19086_MISSING_0.npy,2015171N18086,NIO_2015171N18,2015,2015-06-20 06:00:00 UTC,18.5,86.0,25.0,Depression (17-27 kts),test
